Project_ID,Emirate,Project_Name,Type_of_Work,Contractor,Start_Date,End_Date,Actual_End_Date,Task_Status,Budget,Cost,Cost_Variance,Labor_Hours
PRJ-UAE-396,Dubai,Road Marking in Dubai Hills Estate,Premarking,Vendor D,15/04/2025,04/07/2025,01/07/2025,Completed,1087761,1343947.27,256186.27,1669
PRJ-UAE-702,Abu Dhabi,Road Marking @ Abu Dhabi..,Maintenance,Vendor F,16/04/2025,23/06/2025,09/07/2025,Completed,784609,760010.57,-24598.43,1981
PRJ-UAE-748,Abu Dhabi,"AD 549 New Parking Area Marking Masdar City,abu Dhabi",Premarking,Vendor D,16/04/2025,16/06/2025,13/06/2025,Completed,1839301,2185832.62,346531.62,919
PRJ-UAE-359,Sharjah,"Contract 301-726 Completion of Sewage Works at Al Ramtha and Al Quaz,Sharjah",Sand Blasting,Vendor A,16/04/2025,05/06/2025,05/06/2025,Completed,1334001,1319433.13,-14567.87,313
PRJ-UAE-702,Abu Dhabi,Road Marking @ Abu Dhabi..,Epoxy Floor Coating System,Vendor A,17/04/2025,03/05/2025,03/05/2025,Completed,2135878,1984657.23,-151220.77,151
PRJ-UAE-430,Abu Dhabi,"Road Marking at Kizad, Abu Dhabi",Sand Blasting,Vendor A,18/04/2025,03/05/2025,17/05/2025,Completed,607302,635334.46,28032.46,991
PRJ-UAE-898,Dubai,"Greenwood and Legend Road Marking Works at  , Damac Hills, Dubai, UAE",Cleaning,Vendor E,19/04/2025,09/06/2025,07/06/2025,Completed,1172101,1348094.4,175993.4,291
PRJ-UAE-384,Al Ain,AL Mualla School Ummal Quwain,Premarking,Vendor F,19/04/2025,08/06/2025,20/06/2025,Completed,384798,360929.27,-23868.73,1179
PRJ-UAE-553,Ajman,Zabeel Palce Gate Entry Exit Marking,Premarking,Vendor B,20/04/2025,25/06/2025,18/07/2025,Completed,696790,700103.21,3313.21,1713
PRJ-UAE-471,Abu Dhabi,"China Petroleum Pipeline Engineering Corporation, Abu Dhabi",Sand Blasting,Vendor E,21/04/2025,14/07/2025,24/07/2025,Completed,1837060,2220155.52,383095.52,1372
PRJ-UAE-655,abu dhabi,10221000000 Package 13C Abu Dhabi,Sand Blasting,Vendor C,21/04/2025,17/05/2025,17/05/2025,Completed,895140,851902.1,-43237.9,527
PRJ-UAE-731,Ajman,RWS0103-Internal & Link Road for Residential Complexes,Sand Blasting,Vendor A,22/04/2025,03/06/2025,17/06/2025,Completed,386366,379768.63,-6597.37,1434
PRJ-UAE-883,Dubai,"The Wilds Infrastructure & Road Works, At Dubai,",Epoxy Floor Coating System,Vendor E,24/04/2025,11/07/2025,11/07/2025,Completed,1718045,1875765.78,157720.78,
PRJ-UAE-489,Abu Dhabi,"Establishment of an Infrastructure for Residential Lands Allocated in Baiya Al-Silaa, Abu Dhabi -UAE",Epoxy Floor Coating System,Vendor G,24/04/2025,30/06/2025,28/06/2025,Completed,,905820.36,-52126.64,212
PRJ-UAE-722,Ajman,Warehouse Demarcation Works & Signage Stickers at IHC,  Maintenance   ,Vendor F,24/04/2025,18/06/2025,18/06/2025,Completed,324638,326780.33,2142.33,558
PRJ-UAE-342,Sharjah,Road Marking at Beeah - Saja - Sharjah,Sand Blasting,Vendor D,25/04/2025,10/05/2025,28/05/2025,Completed,814465,970160.45,155695.45,1980
PRJ-UAE-559,Dubai,Construction of Town Square Dubai Plot 40 Ascot Residences (G+5) Dubai,Cleaning,Vendor F,25/04/2025,05/06/2025,20/06/2025,Completed,2120291,2142468.05,22177.05,995
PRJ-UAE-428,Abu Dhabi,"Handicap Parking at Yas Island,Abu Dhabi",Cold Marking,Vendor F,26/04/2025,15/06/2025,09/07/2025,Completed,1988771,2120738.76,131967.76,1193
PRJ-UAE-349,Dubai,CW118/Dubai South,Maintenance,Vendor F,26/04/2025,23/07/2025,29/07/2025,Completed,2440613,2300706.96,-139906.04,1492
PRJ-UAE-423,Abu Dhabi,"Burjeel Medical City- Road Marking Works, MBZ, Abu Dhabi-UAE",Cold Marking,Vendor G,27/04/2025,25/05/2025,04/06/2025,Completed,2132465,2092619.12,-39845.88,1781
PRJ-UAE-489,Abu Dhabi,"Establishment of an Infrastructure for Residential Lands Allocated in Baiya Al-Silaa, Abu Dhabi -UAE",Cleaning,Vendor F,29/04/2025,31/05/2025,30/05/2025,Completed,1196352,2449245.93,1252893.93,758
PRJ-UAE-113,,Gran Turismo The Real Driving Simulator,Premarking,Vendor A,29/04/2025,22/07/2025,19/07/2025,Completed,430194,502559.16,72365.16,1422
PRJ-UAE-765,Ajman,R1519 Construction of Double Road Leading to Bidhiyqa Prayer Hall Al Qarayen 3 & 4,Premarking,Vendor B,30/04/2025,29/05/2025,25/05/2025,Completed,233118,220495.67,-12622.33,246
PRJ-UAE-422,Sharjah,"R 1581 Internal Roads for Al Hassiah Dhaid, Sharjah - UAE",Cleaning,Vendor A,30/04/2025,25/06/2025,05/07/2025,Completed,848625,805782.08,-42842.92,1340
PRJ-UAE-129,Dubai,Deira/Port Saeed Site - Dubai,Premarking,Vendor B,01/05/2025,23/05/2025,22/05/2025,Completed,557665,550990.17,-6674.83,162
PRJ-UAE-799,Dubai,"Dragon  Hotel at Dragon City, Dubai Uae",Maintenance,Vendor F,01/05/2025,21/07/2025,17/07/2025,Completed,765871,777583.36,11712.36,
PRJ-UAE-386,Dubai,Road Marking at Al Safa Dubai,Hand Marking TP,Vendor D,01/05/2025,15/07/2025,27/07/2025,Completed,587991,568096.88,-19894.12,2181
PRJ-UAE-730,Sharjah,Insfrastructure Works for Phase-1 at Masaar - Sharjah,Epoxy Floor Coating System,Vendor G,02/05/2025,13/07/2025,11/07/2025,Completed,750495,932974.32,182479.32,794
PRJ-UAE-760,Ajman,Al Quoaa - Al Wagon Service Station,Cleaning,Vendor F,02/05/2025,23/07/2025,12/08/2025,Completed,713803,830424.8,116621.8,2553
PRJ-UAE-789,Dubai,Al Qaro Dubai South,Premarking,Vendor A,03/05/2025,13/06/2025,20/06/2025,Completed,1041513,1012635.05,-28877.95,933
PRJ-UAE-338,Ajman,HATTA,Premarking,Vendor G,03/05/2025,22/06/2025,13/07/2025,Completed,488203,455340.88,-32862.12,2667
PRJ-UAE-571,RAK,R1584 Internal Roads in Tuwi Mohammed Residential,Machine Marking TP,Vendor G,03/05/2025,20/06/2025,11/07/2025,Completed,778578,923903.39,145325.39,2662
PRJ-UAE-414,Abu Dhabi,ADNOC Station MBZ 01 - Abu Dhabi,Hand Marking TP,Vendor D,04/05/2025,08/07/2025,26/07/2025,Completed,2102553,2047511.05,-55041.95,884
PRJ-UAE-879,Al Ain,"AL Hayer Shops, Alain UAE",Sand Blasting,Vendor B,04/05/2025,10/06/2025,10/06/2025,Completed,680083,841313.89,161230.89,160
PRJ-UAE-718,Dubai,Construction of Akoya Service Station in Dubai on Plot No.9190104,Cleaning,Vendor F,04/05/2025,19/07/2025,19/07/2025,Completed,2261861,2401249.27,139388.27,2043
PRJ-UAE-202,Fujairah,"Meziraa, Uae- Oman Border",Sand Blasting,Vendor F,05/05/2025,07/06/2025,20/06/2025,Completed,738293,684411.54,-53881.46,843
PRJ-UAE-579,abu dhabi,"Masjid Parking at Al Reef,Abu Dhabi",Sand Blasting,Vendor G,05/05/2025,14/07/2025,20/07/2025,Completed,2268907,2330562.36,61655.36,1534
PRJ-UAE-204,Abu Dhabi,"Tal Morâ€™eb Cycling Track project (Liwa , Al Dhafra region)",Cleaning,Vendor B,06/05/2025,24/06/2025,24/06/2025,Completed,1844100,1733249.79,-110850.21,420
PRJ-UAE-718,Dubai,Construction of Akoya Service Station in Dubai on Plot No.9190104,Cleaning,Vendor G,06/05/2025,18/06/2025,15/06/2025,Completed,1161050,1109207.73,-51842.27,309
PRJ-UAE-713,Dubai,"Design & Construction of South Bay Infrastructure, Landscape and Lagoon Works at The Residential District of Dubai South, Dubai",Sand Blasting,Vendor B,07/05/2025,16/07/2025,05/08/2025,Completed,1122012,1044769.57,-77242.43,926
PRJ-UAE-179,RAK,Construction Roads & Infrastructure facilities at MZW Sector -18 Madinat Zayed,Cleaning,Vendor A,08/05/2025,13/07/2025,13/07/2025,Completed,342675,352055.76,9380.76,726
PRJ-UAE-302,UAQ,P685  Mina palace,Epoxy Floor Coating System,Vendor E,09/05/2025,12/07/2025,31/07/2025,Completed,788787,777378.98,-11408.02,1685
PRJ-UAE-684,Abu Dhabi,Abu Dhabi Stations - MBZ 3,Cold Marking,Vendor E,09/05/2025,09/07/2025,09/07/2025,Completed,2202751,2160884.1,-41866.9,1219
PRJ-UAE-139,Abu Dhabi,"ECC Processing Fitout, Zayed International Airport , Abu Dhabi",Sand Blasting,Vendor B,09/05/2025,02/06/2025,06/06/2025,Completed,640555,754238.42,113683.42,1078
PRJ-UAE-608,UAQ,Road Marking works for Kuwait Street,Hand Marking TP,Vendor D,10/05/2025,07/08/2025,06/08/2025,Completed,679629,690735.64,11106.64,
PRJ-UAE-180,Dubai,"183-PROPOSED AIRSIDE NEW FENCE AND NEW DIVERSION ROAD, DWC Airport-Dubai",Machine Marking TP,Vendor A,10/05/2025,25/07/2025,14/08/2025,Completed,1202862,1163231.63,-39630.37,2331
PRJ-UAE-844,Dubai,"Manar Mall South Access Road Car Parking with VIP Parking, RAK (C-172)",Machine Marking TP,Vendor B,10/05/2025,20/06/2025,07/07/2025,Completed,922403,876238.95,-46164.05,1592
PRJ-UAE-363,Al Ain,"150MIGD IWP SWRD Desalination Plant, Umm Al Quwain,UAE",Machine Marking TP,Vendor E,10/05/2025,16/07/2025,09/08/2025,Completed,589700,655183.49,65483.49,2520
PRJ-UAE-150,Ajman,ADNOC group service hub,Cleaning,Vendor E,11/05/2025,08/06/2025,06/06/2025,Completed,120860,120722.05,-137.95,344
PRJ-UAE-743,Dubai,"KP0127 - Roads Marking Works  at Deira Island, Dubai",Sand Blasting,Vendor A,13/05/2025,08/08/2025,02/09/2025,Completed,1132785,1081211.24,-51573.76,2331
PRJ-UAE-238,Abu Dhabi,Saadiyat Marina District NYU Precint Phase 2 - Abu Dhabi - UAE,Cold Marking,Vendor G,14/05/2025,04/08/2025,31/07/2025,Completed,887483,950206.42,62723.42,555
PRJ-UAE-211,Sharjah,Construction of Mosque at Plot No 998-Sharjah (DJ 455),Machine Marking TP,Vendor E,15/05/2025,28/07/2025,10/08/2025,Completed,1460644,1396087.28,-64556.72,
PRJ-UAE-350,RAK,"Access Road for Proposed Emarat Filling Station Plot No 401030259 At Al-Qurm, Ras Al Khaimah - UAE",Cold Marking,Vendor B,15/05/2025,05/06/2025,03/06/2025,Completed,405423,476593.26,71170.26,74
PRJ-UAE-713,Dubai,"Design & Construction of South Bay Infrastructure, Landscape and Lagoon Works at The Residential District of Dubai South, Dubai",Maintenance,Vendor F,16/05/2025,04/07/2025,03/07/2025,Completed,979668,937257.62,-42410.38,1116
PRJ-UAE-801,Sharjah,"RWS0143 - Exension of Exisitng Road in Agricultural Area of Al Fawu- Al Madam, Sharjah",Epoxy Floor Coating System,Vendor B,16/05/2025,26/07/2025,24/07/2025,Completed,605384,653466.26,48082.26,714
PRJ-UAE-687,Abu Dhabi,"E12-Highway,Jubail Exit/Entrance,Abu Dhabi",Epoxy Floor Coating System,Vendor C,16/05/2025,10/07/2025,10/07/2025,Completed,756489,867082.11,110593.11,79
PRJ-UAE-299,Fujairah,"Etihad Rail Network Project, Junction C&D",Sand Blasting,Vendor G,16/05/2025,06/07/2025,03/07/2025,Completed,,1490123.01,653583.01,1087
PRJ-UAE-795,Abu Dhabi,Sahara Village at Al Reef Abu Dhabi,Premarking,Vendor D,16/05/2025,30/06/2025,23/07/2025,Completed,1344489,1370174.85,25685.85,1368
PRJ-UAE-584,UAQ,OH-05-House Keeping,Maintenance,Vendor C,17/05/2025,13/06/2025,04/07/2025,Completed,492781,498091.22,5310.22,740
PRJ-UAE-232,Dubai,Parking Modification Works at Dubai Camel Racing Club,Epoxy Floor Coating System,Vendor G,17/05/2025,29/07/2025,23/08/2025,Completed,2375125,2204357.11,-170767.89,1090
PRJ-UAE-544,Abu Dhabi,CONSTRUCTION OF TAWAZUN SERVICE STATION,Cleaning,Vendor B,17/05/2025,08/06/2025,17/06/2025,Completed,518077,484655.52,-33421.48,1852
PRJ-UAE-292,RAK,P628-SWAD-TTLR9940-Road & Parking Road Marking,Cleaning,Vendor E,18/05/2025,14/06/2025,28/06/2025,Completed,683145,694551,11406,1184
PRJ-UAE-757,Sharjah,Road Marking at Dhaid - Sharjah,  Cleaning   ,Vendor A,18/05/2025,22/07/2025,19/07/2025,Completed,358018,358858.25,840.25,828
PRJ-UAE-765,Ajman,R1519 Construction of Double Road Leading to Bidhiyqa Prayer Hall Al Qarayen 3 & 4,Sand Blasting,Vendor C,19/05/2025,09/06/2025,19/06/2025,Completed,807584,822451.72,14867.72,1399
PRJ-UAE-271,Abu Dhabi,"Kraft Liner Paper Mill Industry at Kezad, Abu Dhabi -UAE",  Machine Marking TP   ,Vendor C,19/05/2025,28/07/2025,28/07/2025,Completed,525915,644167.55,118252.55,1273
PRJ-UAE-780,Dubai,"Project Site @Plot No 4210804, Al waraqa Dubai",Maintenance,Vendor E,19/05/2025,02/08/2025,17/08/2025,Completed,1993221,2267509.72,274288.72,1412
PRJ-UAE-424,Al Ain,"Road Marking Works at MUV Villa â€“ Al Nabageh, Al Ain - UAE",Epoxy Floor Coating System,Vendor D,20/05/2025,05/08/2025,01/08/2025,Completed,1021491,1085400.43,63909.43,2356
PRJ-UAE-449,Dubai,R1050 Ras Al Khor Development on Plot No. 614-0283 Master Plan - Dubai,Epoxy Floor Coating System,Vendor A,21/05/2025,25/06/2025,16/07/2025,Completed,1091542,1038865.74,-52676.26,907
PRJ-UAE-766,Sharjah,Road Marking In Sharjah Emirates,Machine Marking TP,Vendor D,22/05/2025,18/07/2025,03/08/2025,Completed,1016586,1018179.03,1593.03,1431
PRJ-UAE-883,Dubai,"The Wilds Infrastructure & Road Works, At Dubai,",Epoxy Floor Coating System,Vendor E,24/05/2025,21/08/2025,29/08/2025,Completed,1994934,1918966.64,-75967.36,1449
PRJ-UAE-380,Sharjah,Sand Blasting Work at Sabkha Al Hafar Area - Sharjah,Premarking,Vendor A,25/05/2025,27/07/2025,25/07/2025,Completed,1241899,1219545.29,-22353.71,1090
PRJ-UAE-579,Fujairah,Majaz Phase 2.2&2.3,Hand Marking TP,Vendor E,26/05/2025,21/07/2025,19/07/2025,Completed,523951,594718.49,70767.49,90
PRJ-UAE-739,Dubai,Road Marking & Sand Blasting Works at Al Tawar Dubai,Cold Marking,Vendor F,26/05/2025,25/07/2025,07/08/2025,Completed,1476270,1773910.56,297640.56,2090
PRJ-UAE-418,Al Ain,Road Marking works at Al Ain - UAE,Hand Marking TP,Vendor E,28/05/2025,21/07/2025,12/08/2025,Completed,1478126,1427060.41,-51065.59,1380
PRJ-UAE-297,Dubai,"Road Marking at Ras Al Khor, Industrial Area - Dubai",Sand Blasting,Vendor D,30/05/2025,12/07/2025,03/08/2025,Completed,1542897,1858232.97,315335.97,763
PRJ-UAE-637,Ajman,1717 B - SEIH HFEIR,Cold Marking,Vendor F,31/05/2025,23/06/2025,20/06/2025,Completed,209915,258945.9,49030.9,127
PRJ-UAE-618,RAK,Road Marking at Automall DFC,  Cold Marking   ,Vendor C,31/05/2025,23/06/2025,12/07/2025,Completed,349737,347511.23,-2225.77,1958
PRJ-UAE-101,Dubai,PJ-30052 Dubai School -  Al Barsha,Machine Marking TP,Vendor E,31/05/2025,16/07/2025,24/07/2025,Completed,1717024,1722324.23,5300.23,2137
PRJ-UAE-531,Abu Dhabi,Speed Hump Marking at Abu Dhabi,Machine Marking TP,Vendor A,31/05/2025,11/07/2025,18/07/2025,Completed,1014403,988091.45,-26311.55,2413
PRJ-UAE-757,Sharjah,Road Marking at Dhaid - Sharjah,Cold Marking,Vendor A,01/06/2025,16/08/2025,12/08/2025,Completed,507370,499316.18,-8053.82,393
PRJ-UAE-201,Dubai,"Proposed Residential/Commercial Building on Plot No.JVT05IHRA001 in Jumeirah Village Triangle, Dubai",Epoxy Floor Coating System,Vendor G,02/06/2025,23/07/2025,10/08/2025,Completed,872821,1797613.88,924792.88,2096
PRJ-UAE-449,dubai,R1050 Ras Al Khor Development on Plot No. 614-0283 Master Plan - Dubai,Maintenance,Vendor B,02/06/2025,19/07/2025,02/08/2025,Completed,2117567,1959081.23,-158485.77,2593
PRJ-UAE-365,RAK,DJ-527  Al Abbar Area/ Al Samnan Area,Premarking,Vendor G,04/06/2025,19/06/2025,11/07/2025,Completed,275863,286113.89,10250.89,2726
PRJ-UAE-114,Dubai,"Sand Blasting & Road Marking Works at French School, Jumeirah, Dubai",Cold Marking,Vendor A,04/06/2025,25/07/2025,06/08/2025,Completed,1015595,1036411.86,20816.86,914
PRJ-UAE-597,Abu Dhabi,Abu Dhabi Data Center No.07 (AUH07) External Works - Kizad,Maintenance,Vendor D,04/06/2025,21/07/2025,11/08/2025,Completed,1937320,1964618.69,27298.69,532
PRJ-UAE-444,Sharjah,Road Marking works at Sajaa Sharjah-UAE,Machine Marking TP,Vendor E,05/06/2025,28/08/2025,22/09/2025,Completed,1396799,2788725.87,1391926.87,2676
PRJ-UAE-894,Dubai,Multi-User Facility - Phase -1 at the Logistics District at Dubai South,Maintenance,Vendor F,05/06/2025,11/07/2025,17/07/2025,Completed,2367858,2358923.24,-8934.76,2282
PRJ-UAE-760,Dubai,Road Marking Works at Dubai Police HQ,Cleaning,Vendor A,06/06/2025,15/08/2025,31/08/2025,Completed,1492811,1417697.66,-75113.34,914
PRJ-UAE-828,Sharjah,"Road Marking works at Drainage Network in Al Juraina, Sharjah -UAE",Cleaning,Vendor B,07/06/2025,22/08/2025,18/08/2025,Completed,813051,809151.74,-3899.26,313
PRJ-UAE-356,Abu Dhabi,City Walk Project - Abu Dhabi,Epoxy Floor Coating System,Vendor G,07/06/2025,04/07/2025,04/07/2025,Completed,573126,579339.83,6213.83,54
PRJ-UAE-727,Abu Dhabi,Zayed National Museum Abu Dhabi-UAE,Hand Marking TP,Vendor C,07/06/2025,03/07/2025,18/07/2025,Completed,2156994,2430935.75,273941.75,2419
PRJ-UAE-531,Abu Dhabi,Speed Hump Marking at Abu Dhabi,Epoxy Floor Coating System,Vendor F,08/06/2025,22/08/2025,08/09/2025,Completed,594440,570966.53,-23473.47,1520
PRJ-UAE-604,Sharjah,R1922 Modification of The Entrance at Sahab Rest Area in Khorfakkan,Epoxy Floor Coating System,Vendor F,09/06/2025,08/07/2025,06/07/2025,Completed,678185,671230.35,-6954.65,70
PRJ-UAE-583,Abu Dhabi,Emirati Housing Development â€“ West Baniya (1500) Villas at Abu Dhabi,Sand Blasting,Vendor E,09/06/2025,09/08/2025,07/08/2025,Completed,2486525,2394505.62,-92019.38,232
PRJ-UAE-868,UAQ,Road Marking in Al Ramatha Police Station,Cold Marking,Vendor B,09/06/2025,11/08/2025,07/08/2025,Completed,935437,1103458.23,168021.23,686
PRJ-UAE-407,Al Ain,Emirates Steel Arkan Cycle Track Painting,Cold Marking,Vendor F,09/06/2025,01/08/2025,29/07/2025,Completed,412503,414963.64,2460.64,581
PRJ-UAE-530,Dubai,"Gems Metropole School (MTSS) SOLAR Project Al Hebiah First, Dubai - UAE",Hand Marking TP,Vendor A,10/06/2025,24/07/2025,22/07/2025,Completed,940861,950204.32,9343.32,
PRJ-UAE-624,Al Ain,"Design, construction and completion of Buildings in Al Qattara, Al Ain, UAE",Cleaning,Vendor D,11/06/2025,15/07/2025,12/07/2025,Completed,1338779,1246360.79,-92418.21,191
PRJ-UAE-536,Dubai,Dubai Water Canal - Safa Boulevard,Cold Marking,Vendor A,12/06/2025,15/07/2025,23/07/2025,Completed,2180845,2664794.43,483949.43,1457
PRJ-UAE-871,Abu Dhabi,Infront of Hamad Al Ameri Building - Abu Dhabi,Premarking,Vendor D,14/06/2025,23/08/2025,19/08/2025,Completed,1049439,978432.08,-71006.92,1438
PRJ-UAE-788,Fujairah,Design and Build of Fujairah International Airport Expansion Program,Sand Blasting,Vendor B,15/06/2025,30/08/2025,05/09/2025,Completed,853327,1064306.1,210979.1,1738
PRJ-UAE-197,Abu Dhabi,Kizad - Abu Dhabi,Hand Marking TP,Vendor C,17/06/2025,07/09/2025,03/09/2025,Completed,1540584,1534302.7,-6281.3,882
PRJ-UAE-502,Fujairah,Deira City Center,Cold Marking,Vendor G,17/06/2025,16/07/2025,22/07/2025,Completed,173034,175580.28,2546.28,1870
PRJ-UAE-124,RAK,P692 - AL Yasmina Brook School -Temporary Road Marking,Epoxy Floor Coating System,Vendor B,18/06/2025,03/07/2025,30/06/2025,Completed,267425,256822.19,-10602.81,753
PRJ-UAE-604,Ajman,Road Marking at Al Mamsha,Premarking,Vendor D,19/06/2025,31/08/2025,27/08/2025,Completed,540873,553945.27,13072.27,2443
PRJ-UAE-376,Abu Dhabi,Elite Agro Farm House Access Road at Abu Dhabi,Machine Marking TP,Vendor A,20/06/2025,12/09/2025,20/09/2025,Completed,1742570,1743473.48,903.48,1099
PRJ-UAE-856,Ajman,CBC 396 Center of Curiosity Package No DSC-012,Cold Marking,Vendor B,20/06/2025,16/07/2025,14/07/2025,Completed,435986,490798.36,54812.36,2796
PRJ-UAE-764,Ajman,Epoxy Floor Coating at Jafza Free Zone,Cold Marking,Vendor G,21/06/2025,09/09/2025,09/09/2025,Completed,248594,231451.33,-17142.67,198
PRJ-UAE-461,Fujairah,Contract R1322A - Temporary Road Marking,Maintenance,Vendor G,21/06/2025,16/07/2025,29/07/2025,Completed,,492311.33,2257.33,1060
PRJ-UAE-829,Ajman,Internal Road Marking And Parking Marking,Cold Marking,Vendor D,21/06/2025,08/08/2025,21/08/2025,Completed,662126,721920.04,59794.04,2183
PRJ-UAE-253,Abu Dhabi,"HEA 1 Industrial ICAD, Abu Dhabi",Cleaning,Vendor F,21/06/2025,27/07/2025,14/08/2025,Completed,737096,752011.1,14915.1,582
PRJ-UAE-434,Abu Dhabi,"J1026 Al Taweelah, Abu Dhabi",Sand Blasting,Vendor D,22/06/2025,10/08/2025,18/08/2025,Completed,1573076,1885227.1,312151.1,973
PRJ-UAE-745,UAQ,Boulevard Parking - Al Jada,Cleaning,Vendor C,22/06/2025,23/07/2025,23/07/2025,Completed,664998,722069.65,57071.65,2758
PRJ-UAE-628,Ajman,"Embalming Centre Building, Al Rifaa Mughaidir Suburb",  Epoxy Floor Coating System   ,Vendor G,22/06/2025,19/07/2025,01/08/2025,Completed,,645787.91,-899.09,543
PRJ-UAE-407,Al Ain,Emirates Steel Arkan Cycle Track Painting,Premarking,Vendor F,22/06/2025,25/08/2025,22/08/2025,Completed,1430401,1472469.4,42068.4,441
PRJ-UAE-193,Abu Dhabi,Fire Station Jubail Island-Jubail South-Abu Dhabi,Cold Marking,Vendor E,23/06/2025,18/08/2025,11/09/2025,Completed,2157038,2118607.67,-38430.33,2246
PRJ-UAE-369,Dubai,1124 - Improvement of Saih Al Dahal Street from Saih Al Salam to MBR Solar Park - Dubai.,Hand Marking TP,Vendor E,24/06/2025,12/09/2025,24/09/2025,Completed,2274818,2284787.8,9969.8,399
PRJ-UAE-495,Dubai,Design and Construction of Access Road and related Street Lighting Works for Plot WJ-5A at Dubai South,Machine Marking TP,Vendor F,25/06/2025,23/07/2025,23/07/2025,Completed,2098629,2130526.89,31897.89,168
PRJ-UAE-826,Ajman,A-234 Construction of a Road in Al Bahia - Ajman,Premarking,Vendor G,25/06/2025,29/08/2025,27/08/2025,Completed,236556,242522.11,5966.11,695
PRJ-UAE-360,Al Ain,P020- Maintenance and Construction of Road Games in the  Area of Tal Mahrab,Hand Marking TP,Vendor E,26/06/2025,17/09/2025,09/10/2025,Completed,692083,859442.47,167359.47,1538
PRJ-UAE-470,Al Ain,"Design, Supply and Construction of Remaining Roads, Proposed Car Parking Areas and Cycling Track, Traffic Signal Light Including Storm Water Network at Danet Abu Dhabi Development",Hand Marking TP,Vendor C,26/06/2025,12/09/2025,24/09/2025,Completed,333461,377885.17,44424.17,2587
PRJ-UAE-727,Abu Dhabi,Zayed National Museum Abu Dhabi-UAE,Cold Marking,Vendor F,26/06/2025,29/08/2025,26/08/2025,Completed,1825148,1914310.95,89162.95,236
PRJ-UAE-705,Dubai,G+M+R Retail &Warehouse Facility on Plot # 5992351 at Jebel Ali for Harman M.E. #P7038,Premarking,Vendor D,27/06/2025,20/07/2025,27/07/2025,Completed,895006,939348.08,44342.08,1915
PRJ-UAE-163,Abu Dhabi,"West Yas Development - Landscaping Work, West Yas Island - Abu Dhabi",  Maintenance   ,Vendor E,27/06/2025,08/09/2025,30/09/2025,Completed,1103638,1018087.3,-85550.7,
PRJ-UAE-733,Fujairah,"Parking Area Marking in IACAD Stores, Al Qusais",Maintenance,Vendor A,29/06/2025,08/09/2025,07/09/2025,Completed,835380,993815.06,158435.06,1500
